what,kind,bundleId,bundleVersion,description,time
closed,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290542090328
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542097114
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542122576
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1290542122948
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1290542123131
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1290542123382
started,bundle,org.eclipse.wst.xml.core,1.1.502.v201009010342,"org.eclipse.wst.xml.core",1290542123728
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1290542124023
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1290542124538
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1290542124744
error,log,,,"Project facet wst.web has not been defined. It is used in plugin org.eclipse.jst.common.project.facet.core.",1290542125407
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1290542125618
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1290542125893
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1290542126033
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1290542126098
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1290542126180
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1290542126310
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1290542126313
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290542129247
closed,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1290542129247
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542131097
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542164465
opened,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290542164620
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290542164659
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.edit.text.openLocalFile",1290542164678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542167275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542167893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542177843
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542316510
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1290542319080
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1290542319775
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.RunLast",1290542322075
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542323018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542334120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542335414
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542384188
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1290542386882
