what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1302620971361
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1302620971537
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1302620971863
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1302620972549
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302620975454
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302620975652
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302620975845
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302620976056
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302620976470
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302620976860
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302620977028
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302620977188
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302620977359
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1302620977560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1302620978652
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302620996056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302620997095
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302620998798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302620999059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621000360
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621001831
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621002586
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1302621023007
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621030935
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621032138
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302621052039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621054117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621054287
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1302621058783
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302621067615
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1302621068730
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302621070191
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621087410
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621089694
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621118494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621120231
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621131663
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621134713
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621136321
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621138011
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621171093
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621173293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621244236
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302621251994
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621254349
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621254584
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621254794
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621255002
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621302897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621305266
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621360572
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621371112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621373361
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621430756
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621436600
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621448197
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621453257
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621453794
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621454796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621455348
executed,command,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui.commands.DebugLast",1302621457082
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621458889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621517887
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621532498
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621562297
activated,editor,com.instantiations.designer.core,8.1.0.r36x201010220706,"com.instantiations.designer.core.guiEditor",1302621617777
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1302621629615
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621660370
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621660827
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621661040
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621661250
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621661450
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621661641
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621661824
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302621662044
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1302621683153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1302621683459
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1302621685036
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1302621688191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621710137
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621710704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621711518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621712057
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621713314
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621724751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621727059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621769119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302621770018
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302622142473
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1302622159311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302622199556
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1302622201714
